"iso","sector","units","sector_description","X1970","X1971","X1972","X1973","X1974","X1975","X1976","X1977","X1978","X1979","X1980","X1981","X1982","X1983","X1984","X1985","X1986","X1987","X1988","X1989","X1990","X1991","X1992","X1993","X1994","X1995","X1996","X1997","X1998","X1999","X2000","X2001","X2002","X2003","X2004","X2005","X2006","X2007","X2008","X2009","X2010","X2011","X2012","X2013","X2014","X2015","X2016","X2017","X2018","X2019","X2020","X2021","X2022","X2023"
"abw","4B","kt","Manure management","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00051349894788","0.000454394671992","0.000456902439072","0.00048620381664","0.00050622494856","0.00049345223196","0.00049174793916","0.00052275937692","0.00052918231812","0.00052941659964","0.00054538440204","0.00054498903876","0.00055085320308","0.00056599584852","0.0005712799854","0.0005712799854","0.0005712799854","0.0005712799854","0.0005712799854","0.0005712799854","0.0005712799854","0.0005712799854","0.0005712799854","0.0005712799854","0.0005712799854","0.0005712799854","0.0005712799854","0.0005712799854","0.0005712799854","0.00057335058476037","0.00057543199664999","0.00057847031738242","0.00057990838377889","0.00058135002518155"
"abw","4D1","kt","Direct soil emissions","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00091662778523739","0.00091662778523739","0.00091662778523739","0.00091662778523739","0.00091662778523739","0.00091662778523739","0.00091662778523739","0.00091662778523739","0.00091662778523739","0.00091662778523739","0.00091662778523739","0.00091662778523739","0.00091662778523739","0.00091662778523739","0.00091662778523739","0.00091662778523739","0.00091662778523739","0.00091662778523739","0.00091662778523739","0.00091662778523739","0.00091662778523739","0.00091662778523739","0.00091662778523739","0.00091662778523739","0.00091662778523739","0.00091662778523739","0.00091662778523739","0.00091662778523739","0.00091662778523739","0.00091995009470787","0.00092328975305288","0.00092816478679285","0.00093047218710395","0.00093278532356908"
"abw","4D2","kt","Manure in pasture/range/paddock","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.001316538767","0.001364666971","0.001364369244","0.001334637076","0.001359407153","0.001380168987","0.001366417883","0.001374391053","0.001402460804","0.001400944195","0.00142043256","0.001433562617","0.00145142888","0.001478437311","0.001470071528","0.001470071528","0.001470071528","0.001470071528","0.001470071528","0.001470071528","0.001470071528","0.001470071528","0.001470071528","0.001470071528","0.001470071528","0.001470071528","0.001470071528","0.001470071528","0.001470071528","0.0014753997895238","0.0014807558748676","0.0014885743682786","0.0014922749363343","0.0014959847039331"
"abw","4D3","kt","Indirect N2O from agriculture","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00080782568140661","0.00080302224115886","0.0007997960435347","0.00080976899419729","0.00081970657893433","0.00081441208586088","0.00080824594583406","0.00082296035628943","0.0008276818848554","0.00082812958470085","0.00084186645775489","0.00084348000505154","0.00086023715937437","0.0008550480954956","0.00087787541378336","0.00087787541378336","0.00087787541378336","0.00087787541378336","0.00087787541378336","0.00087787541378336","0.00087787541378336","0.00087787541378336","0.00087787541378336","0.00087787541378336","0.00087787541378336","0.00087787541378336","0.00087787541378336","0.00087787541378336","0.00087787541378336","0.00088105726561908","0.00088425573286906","0.00088892466428333","0.00089113451438332","0.00089334985812937"
"abw","6B","kt","Wastewater handling","0.0016861061400889","0.0017005231405217","0.0017449882050144","0.0016464973283736","0.0016523400074964","0.0016595485077127","0.0016688057395696","0.0018581237189369","0.0019776330646298","0.0019873455701845","0.002101543389402","0.0021387240747286","0.0021359165535918","0.0020576094775569","0.0021932810395244","0.0022547429887378","0.0024562774789982","0.0025126555385854","0.0026051519782041","0.002667600353763","0.0026334548264221","0.0026445331530705","0.0027000765442115","0.0026547009323231","0.0027909795258878","0.002964438804779","0.0029539675097279","0.0029041909187599","0.002963376499484","0.002981815084248","0.0028843326680322","0.0029199391310232","0.0030157345250208","0.0031045159232802","0.0032218740729582","0.0033524879291838","0.0034811585130432","0.003590382677112","0.0036654670631502","0.0036882934602624","0.0037025629959054","0.0037101062807424","0.0037615272910446","0.0037838961617226","0.003832396109685","0.0038986548871776","0.0039761705569476","0.0040593749800032","0.00406836241746","0.004083108161814","0.004097930907444","0.0040385275788","0.0040509989831705","0.0040635089005693"
"abw","7B","kt","Indirect N2O from non-agricultural NOx","0.00055188947315967","0.00062004550141579","0.00085906958864916","0.0009225066400312","0.0009338825529807","0.0012861814982706","0.0012235119059265","0.0014683208167082","0.001512149809329","0.0015247417677126","0.0017585585668019","0.0018143644648718","0.0018438743968327","0.0019111699252552","0.0022592803932343","0.0023290707280836","0.0025809573542738","0.0029115007184784","0.0031884486822581","0.0044309931461373","0.0060094155550199","0.0069453072906171","0.0077863626782031","0.0079293630315994","0.008942684553765","0.009696130783762","0.0062817937194055","0.010322839545212","0.010783326354007","0.010834546403453","0.0079799511693516","0.0080319804917714","0.0085377733050695","0.0096358919638983","0.0096842424139621","0.010504701381169","0.011553150939199","0.012287227500527","0.012576852892929","0.014079498145783","0.013793763200043","0.0085168021646392","0.011335598103864","0.012330984574694","0.013144364992969","0.013617444078406","0.014085486814626","0.013419854866093","0.013605611226367","0.016224636301613","0.013319851945616","0.014659489422302","0.015472235783935","0.016339231281735"
"abw","7C","kt","Indirect N2O from non-agricultural NH3","0.00011939218558405","0.00011697423685036","0.00010653490533733","0.00011669068077731","0.00011157032670016","0.00011188572842544","0.00010488684089468","0.00011469553819882","0.00011365408149224","0.00011751405051793","0.00011643055672989","0.00011345701731273","0.00011599681326851","0.00010565640712139","0.00011210490246263","0.0001191396066286","0.00013154134593226","0.00012931660399039","0.00013544884250538","0.00016073086497424","0.00019138672820362","0.00020608891106412","0.00020745984216429","0.00020596201079259","0.00022082621992079","0.00024121675575427","0.00019161246781154","0.00026963803353964","0.00027507421243033","0.00028532172239529","0.0002767618680095","0.00028137618028194","0.00030451298002098","0.00034372182116853","0.00035360076607329","0.00037934513990745","0.00046583597065258","0.00048307187727548","0.00047373210178237","0.00052145410094219","0.00049445124557514","0.00048846558545698","0.00055953695529345","0.00055629629939209","0.00062653163200284","0.00062564999298297","0.0006842440498707","0.00068355049029491","0.00065402216783259","0.00067465946892994","0.0006417399274876","0.00067959888538581","0.00065113242878065","0.00066929772269107"
"afg","1A1a","kt","Public electricity and heat production","0.00046150644317689","0.000461634295248967","0.000934399406001669","0.00139193333493286","0.00164499000188988","0.00167552631126578","0.00191754405794455","0.00296803799137131","0.00218145071911011","0.00237233974514497","0.00244435355594149","0.00284911142977536","0.00283530646542674","0.00399539022349012","0.00362160148638533","0.00504936363905741","0.00530056539051315","0.00580956567244754","0.00537513160950123","0.00479735151027798","0.00522804454702096","0.00523074658551379","0.0027939374619391","0.00296777503237839","0.00249413450589966","0.00281624878742802","0.00268487419207428","0.00270838604604271","0.00303917969179858","0.00290969340866408","0.00227026708861031","0.00253941582502987","0.00234889750122664","0.00309043379907486","0.00281560306516878","0.00374699917959759","0.00412020711976293","0.00592671910469994","0.00941922365647094","0.0138139429008106","0.0173480902131427","0.0227629152757477","0.019673523382035","0.0188699633085503","0.0198012935096141","0.0215612158657264","0.0226693994915325","0.0251933744484386","0.0219745193516381","0.0215594828591836","0.0187467253844224","0.0208004747490552","0.0216666392575726","0.0230400479444177"
"afg","1A1bc","kt","Other Energy Industries","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3.105e-06","3.69e-06","2.0045454545455e-06","6.35e-06","8.6815384615385e-06","7.9839683085975e-06","1.1018011094251e-05","1.3911506654288e-05","6.6150471177978e-06","0.00026761145913603","0.00063152292529119","0.0006836797722729","0.00044346817806979","0.00029712627019022","0.00030691423255647","0.00066055619331942","0.00027472797943197","0.00025855694494254","0.00026105861231694"
"afg","1A2","kt","Manufacturing Industries and Construction","0.001420684031399","0.001420684031399","0.0012853391031434","0.0013211233699077","0.0014404485094129","0.0015503600118636","0.0016177395565374","0.0020168246569994","0.0021620860208824","0.00239752825780662","0.0025163324320166","0.00342396233654639","0.00307002451612943","0.00325838816025785","0.00360497053230626","0.00607120456568618","0.00627632527599398","0.00664247357047524","0.00550393190650799","0.00493218919161282","0.0080695948352429","0.0076980051747426","0.0052632134061742","0.0054962743689648","0.0063184470317503","0.0051765735057478","0.0052894192592512","0.0046833942008382","0.0041781900247897","0.0052611414155713","0.00687738655287061","0.0068837857489497","0.0075416539575925","0.0075811868754379","0.0075839779838586","0.007800902415218","0.0084825304418791","0.0129472301100584","0.016828488903249","0.0222679886535809","0.0257579793355921","0.051068615273199","0.0389758747939336","0.0377784096551944","0.0417798828260286","0.0315451227418553","0.0302340223742935","0.0394844064909351","0.0321653401790173","0.0335312845038439","0.0325754651164353","0.0460332096385886","0.0478093846563744","0.0514230398082634"
"afg","1A3a","kt","Domestic aviation","0.0011978290991558","0.0011978290991558","0.0014867898381493","0.0012694688220105","0.00082558891444532","0.0007630023093724","0.00074254041561056","0.00086618937633396","0.00071090069275081","0.00093838337170589","0.0010928868358896","0.0013588292684846","0.0012630392155069","0.0023597966103477","0.0028043529415099","0.0048677571433186","0.0031440806335563","0.0043802585730826","0.0042724848021086","0.0043854587360727","0.0037301657631089","0.0034407950267591","0.0017647302268916","0.0018311920040429","0.0017242238151633","0.0017495197038681","0.0019635318264177","0.002029820077554","0.0018390092528493","0.0016785312910837","0.0011036038660928","0.0010288313886619","0.00054208878134969","0.00069927629658782","0.00058968104983035","0.0014775541438002","0.0018055451161806","0.0020015792220871","0.0047507160480384","0.0093680311200757","0.015172290474572","0.030301582817373","0.014337800173318","0.009240621133572","0.0071837964377347","0.0051732125877662","0.003227533858369","0.0060917057624074","0.0067601571184411","0.0027799658728755","0.0027138244047745","0.0029645980752865","0.0040474891509044","0.0053324145748548"
"afg","1A3b_noRES","kt","Road transportation no resuspension","0.0060161741021075","0.0060426127574749","0.0068571512474687","0.0066703495504138","0.0074771830351387","0.011081186476948","0.0088939862503497","0.0098767254280962","0.010669725131279","0.011613387384942","0.011006135369151","0.015156256864044","0.014311270629678","0.018873939154772","0.019307887510284","0.030746288840678","0.02892690207234","0.032172952246862","0.028679687133386","0.02689673288047","0.067404898133176","0.063203333676783","0.038715494455509","0.037600953913625","0.035472982117586","0.024949192764945","0.023155492582963","0.020507791175779","0.018245124248247","0.018906308097362","0.010927699224828","0.010011238885805","0.0080022248766885","0.010199954373064","0.0090269080400853","0.013469665939801","0.019048972921835","0.020763401312773","0.065262468302773","0.12941833906991","0.17866849701448","0.19381610340582","0.19838993304973","0.12080372626709","0.090790052577532","0.11024012208569","0.078134531715783","0.07091439895241","0.088133741668561","0.079514186707883","0.080404227565742","0.086571929674381","0.090635619566011","0.093064873120546"
"afg","1A3c","kt","Rail transportation","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0045450262484114","0.0043625128782043","0.0028196880177362","0.0027587025255702","0.0025828033229912","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"afg","1A3d","kt","Inland navigation","0.00019277136256225","0.00019277136256225","0.00022311778288173","0.00021277136255972","0.00025311778287794","0.0007172748266992","0.0005169284064012","0.00066969976896849","0.000639353348649","0.00067969976896723","0.00061900692832824","0.00084414959361518","0.00081566078419788","0.0010842033899124","0.001319044818084","0.0019805964287592","0.0018378563616019","0.001794190890113","0.0019236098220957","0.0012699208010021","0.0020832930114127","0.0019844869275896","0.0012162809292961","0.0010286209656475","0.0012475145034612","0.0012938165873128","0.0011849515391157","0.0012303765027906","0.0011831590658507","0.0012316394044063","0.00086259284913926","0.0008644837266359","0.00078868829374808","0.0009713278082275","0.00090561807983687","0.001353270448843","0.0017347310022719","0.0015684699142969","0.0035036179723901","0.0048659892600226","0.005242765735824","0.0064139410562915","0.006210595476599","0.0041793838770466","0.0035109097126299","0.0039550662654958","0.0034387120693338","0.0032184456519984","0.0043386101925078","0.0038042118783342","0.0030491521011087","0.0038881487542722","0.0039796607611776","0.003846895498465"
"afg","1A3e","kt","Other transportation","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00012768412214524","0.00011238771824828","9.3725078802931e-05","8.5605857823583e-05","0.00010011027269786","0.00012264818737822","0.00012284253658712","0.00012953406179022","0.00012952530544803","0.00013380629702011","9.0365697075696e-05","9.502496539122e-05","0.00011255135371239","0.00016020089632157","0.00013635690509876","0.00020565904745016","0.00024289604558926","0.00027583635893052","0.00060886008348406","0.00092526539884309","0.0011461540027489","0.0015160827908571","0.0017025087163598","0.0013052288790119","0.0010456957682668","0.0011554428496161","0.0010675945190348","0.00098614294421748","0.0012483691146128","0.0010050535522709","0.00095808929450977","0.00099429678577171","0.0010429045014193","0.0010711517145295"
"afg","1A4","kt","Residential and other sectors","0.0134677847070126","0.0137007816025728","0.0136046337322202","0.014386448823259","0.015979718280205","0.0147185704649927","0.014492911437353","0.0142986182005468","0.0146768514039322","0.0151142351025542","0.0189098500387595","0.0194236331077402","0.0195011962270604","0.022286726469212","0.020811238142014","0.025585728529849","0.036124047233642","0.035321535270061","0.035494053481518","0.035892810736757","0.046283391875466","0.045665113603411","0.038190024316166","0.039634310700739","0.040871799383524","0.047798316035467","0.049293436686833","0.054067294940584","0.055304664300091","0.057495819817094","0.0494192757874041","0.0505055732807116","0.0522810922957551","0.0539490009703536","0.0551302597507061","0.0563283040354144","0.0578023829043847","0.069511239219397","0.08602282226983","0.10132701495119","0.114595633529329","0.12655156847472","0.115880477576173","0.113511269185913","0.105328079274489","0.11099674110413","0.103784226915338","0.103755628397742","0.110329432511433","0.106061162250702","0.109573073589682","0.111704464674486","0.114657045537282","0.115456839738243"
"afg","1B1","kt","Fugitive emissions from solid fuels","0.002249866808491","0.0022539044137043","0.0023811037998711","0.0023169679318378","0.0024309191840146","0.0024331904394889","0.0024821626206843","0.0025163411112006","0.0024918794622466","0.0025296231702692","0.0024746636737703","0.0024153129712005","0.0022601520959688","0.0021535892651568","0.0020542200736226","0.0020973767822133","0.0020154840786149","0.0020293428883826","0.0020767113285437","0.0021370393006861","0.0049427908929187","0.0051039544966793","0.0055059935057627","0.0059976027622315","0.006620312154987","0.0071340986254832","0.0078120072845053","0.008543748559981","0.0090987612331379","0.0097027858000429","0.010343609004251","0.010697344923569","0.011057276609612","0.011366721794297","0.011808430549759","0.01241984191589","0.012770611405919","0.013110221227203","0.013566017984727","0.013921629254182","0.014404290651499","0.014829121371429","0.015201290098064","0.015903733320402","0.016388702755342","0.016875448422882","0.017256357617558","0.017921288936135","0.018406233977868","0.018905897921534","0.019439612398964","0.019641859093081","0.020192548599812","0.020192548599812"
"afg","1B2","kt","Fugitive emissions from oil and gas","0.004710862376829","0.004824822376829","0.005804924067796","0.003570167715947","0.005806478210827","0.00483456842246","0.004650591434727","0.006023992446346","0.004476473324491","0.004244020459042","0.004829488670027","0.004654460949474","0.004480189047859","0.004655599314807","0.005003972324596","0.005236796144125","0.00523691593138","0.00354623576804","0.002964734447248","0.000639867259129","0.000409043230064","0.000408852343277","0.00035011076292091","0.00034966215656658","0.00035016201162128","0.000348784923382","0.00034919535573475","0.00034885754582597","0.0003490279755865","0.00034849263793379","0.00034841578770435","0.00034590896663313","4.1483582240624e-06","1.449329182875e-06","9.4342123575e-07","1.6364484675e-06","6.2048137017207e-07","1.2223469098277e-06","1.5249427716356e-06","7.3360459237608e-07","3.6905221016791e-06","4.9827963694157e-06","4.9914122943198e-06","4.2584073414711e-06","4.2876188829758e-06","4.4201836127669e-06","5.2093557752217e-06","5.3197885318469e-06","5.148141492405e-06","4.4107703797448e-06","2.5340079387569e-06","2.6831259510763e-06","2.5339936666377e-06","1.9768346935959e-06"
"afg","3D","kt","Solvent and other product use: other","0.0033526857367919","0.0034405852190383","0.0035322212585548","0.0036243996999517","0.0037129018532311","0.0037939007587502","0.0038692345628281","0.0039376979227962","0.0039889851764073","0.0040097773077563","0.0039922094635102","0.0039336298982963","0.0038419034600233","0.0037333323817193","0.0036302154699046","0.0035506328395951","0.0034957898304458","0.0034661987123224","0.0034776795840179","0.0035490056294335","0.003691085183356","0.0039154593848254","0.0042130279097426","0.0045486852067533","0.0048734040342503","0.005152681511912","0.0053706674056157","0.0055390233911995","0.0056843874989667","0.0058470181133541","0.0060549695465042","0.0063179447869192","0.0066233178957158","0.0069502666035032","0.0072679040525412","0.0075547149120872","0.0078026233929523","0.0080205791534359","0.0082246433617084","0.0084386817637929","0.0086794184686478","0.0089522473730076","0.0092500870984131","0.0095618786436753","0.0098711389770481","0.010165995483824","0.010443073215018","0.010706470327145","0.010960518815257","0.011212384127325","0.011467293832085","0.011726158560639","0.01198711485692","0.012248975158848"
