"iso","sector","units","sector_description","X1970","X1971","X1972","X1973","X1974","X1975","X1976","X1977","X1978","X1979","X1980","X1981","X1982","X1983","X1984","X1985","X1986","X1987","X1988","X1989","X1990","X1991","X1992","X1993","X1994","X1995","X1996","X1997","X1998","X1999","X2000","X2001","X2002","X2003","X2004","X2005","X2006","X2007","X2008","X2009","X2010","X2011","X2012","X2013","X2014","X2015","X2016","X2017","X2018","X2019","X2020","X2021","X2022"
"abw","1A1a","kt","Public electricity and heat production","0.080802953773188","0.0926078097935","0.14292968745607","0.14821444241633","0.14531605796558","0.20490406684124","0.18542621345386","0.22742823834272","0.22819256518045","0.23343327215924","0.2491771889616","0.25053505305468","0.2449939351011","0.24281936623779","0.29206954095902","0.30259103388012","0.32717259889926","0.37216545179465","0.40772366400366","0.56294604136426","0.430245995679496","0.509801003685059","0.578093566152312","0.572326443533789","0.636074568066531","0.692490554696321","0.459449013017292","0.742462543137197","0.778798927968079","0.758124574395678","0.5864781655003","0.595178663755404","0.615783708739236","0.729076880209505","0.738560550938867","0.841408733327934","1.02902081317352","1.1660716824568","1.24894840701525","1.33823413542767","1.30128742284532","0.871267541449264","1.12064472754454","1.21354302259617","1.25735037779701","1.29964925314095","1.35772660317053","1.26378227907009","1.31407779684111","1.54798904972172","1.31258902906735","1.26500085255497","1.45541085200557"
"abw","1A2","kt","Manufacturing Industries and Construction","0.0138118747353953","0.0133390070354459","0.0108083058042977","0.0118887811475226","0.0113969508389257","0.0103221429591691","0.0095939616795972","0.0106478471326931","0.010350097815615","0.0104222258891023","0.0110305951800456","0.0108239664563041","0.0109222528245616","0.0101754139868385","0.0101544000529447","0.0118924361021059","0.0162640461319718","0.0151286005220811","0.0147420437072407","0.0200460759933988","0.0467287799458396","0.0472134220736456","0.0406875362347052","0.0356856222486793","0.0369741672322789","0.0417979109334111","0.0287247183988651","0.0423543384374075","0.0415887235924047","0.0440805465774009","0.0274040308107718","0.0299732279006645","0.0597391621036538","0.0587194622794754","0.0561895690613975","0.0528214000208568","0.0516117540548254","0.0462380119138296","0.0370871745687331","0.0541371584624458","0.0515644036682169","0.0537638949388676","0.0780587793687181","0.0944207112755188","0.101582423559014","0.0924388649799836","0.0851050272302766","0.0854824368528064","0.102837335559508","0.107957438456397","0.0922016259792818","0.0892499708819031","0.0924057851474901"
"abw","1A3a","kt","Domestic aviation","0.0023788205305073","0.0027375002296856","0.0016224554182962","0.0019223009065386","0.002672062691295","0.0027286774597218","0.0033274328603371","0.0034419382954126","0.0041237766753193","0.0041456575515761","0.0045180430813851","0.0050171893976706","0.0053736747904535","0.005261448529732","0.0050183661351978","0.0083008360124652","0.0086790290521616","0.010691072083542","0.010754074028963","0.019021622340356","0.0051979464551789","0.0068672736345793","0.0087909544127666","0.008488400202545","0.0083631532302364","0.009873937981515","0.0066847351340234","0.01050083694791","0.0047549440811644","0.0051325187173762","0.0040481732808556","0.0037404639802548","0.0036024279620701","0.0042738926464704","0.0046303766561228","0.0048000410896019","0.0048404163452761","0.0053336857311692","0.0052649741930886","0.0055461868028869","0.0059820854973883","0.0049755610149346","0.0065170752967001","0.0071534228584624","0.0071432523406183","0.0077551417112586","0.0086035966843082","0.0081517363013736","0.0088622606738967","0.010467802764387","0.0060646097447441","0.0077583295833663","0.010435499650866"
"abw","1A3b_noRES","kt","Road transportation no resuspension","0.01271769277883","0.014540088017938","0.016616465319179","0.020795145889932","0.026225579147962","0.041758824548654","0.04693593288721","0.05297935165157","0.058964272417304","0.053017403642743","0.087613013213355","0.095533624125492","0.10772566959807","0.12234519375809","0.14342604627659","0.14114798880961","0.16299122609163","0.18284496777659","0.20057579934507","0.2790324342793","0.56787786135015","0.67616402984849","0.78579994041163","0.80887340511362","0.91259149324836","0.98457539131091","0.62875620986354","1.0472671788544","1.0970835919216","1.1087472082431","0.85972303749334","0.8626242718346","0.885896470773","0.97449163185689","0.96313920314031","1.041554096636","1.0194725560625","1.0713713748824","1.0673188393378","1.2219285155595","1.2853256700771","0.66038302739396","0.86784911813262","0.991561342765153","1.0464557094971","1.0061763305198","1.02635137227351","0.986885431557463","1.10615600357179","1.28437484910092","1.08886406623907","1.04931937970711","1.08889228735845"
"abw","1A3d","kt","Inland navigation","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0012144819990899","0.0015430535667924","0.031340776156947","0.035740977355214","0.018116371629138","0.037909287123322","0.035043241599683","0.033252919618369","0.018884914607534","0.022258424292251","0.017088976025092","0.019583003506229","0.01140674631564","0.0093243767474929","0.0096266478460174","0.01066049108596","0.010669009389333","0.011799911088387","0.023595411867304","0.027204385239515","0.028010906930163","0.026596861400512","0.024076158821107","0.017709541998429","0.11591532718158","0.13067906973016","0.15019406089936","0.15287698883922","0.1634910660253","0.15602390994343","0.15222050770306","0.16357562992798","0.13867418267302","0.13969886875189","0.14448073711992"
"abw","1A3e","kt","Other transportation","0","0","0","0","0","0","0","0","0","0","0","0.0006503632729028","0.00069385848896707","0.0011566846627793","0.0016575406597199","0.0017317322823853","0.0018030102193361","0.0028060578396447","0.001901297657201","0.0024156835043059","0.052371044681575","0.055267330938416","0.06468976026564","0.066536048899223","0.075609678545043","0.083855628226862","0.056906624338515","0.088461579882139","0.09314305126437","0.10206142302206","0.032014649902109","0.0383210738979","0.041114840419031","0.05498001454575","0.063700689811672","0.069487779874662","0.086542054707222","0.084719908697382","0.085600698311209","0.11535156037116","0.072995447619828","0.064757429647636","0.084405282804032","0.088565974676124","0.094406392848107","0.092968779439799","0.095526118585077","0.076368928089029","0.080696677831114","0.089309328565205","0.076248041210868","0.073475385166836","0.076248041210868"
"abw","1A4","kt","Residential and other sectors","0.00577728985874965","0.0065281151928453","0.00779838185870837","0.0102303329595469","0.0098211255865438","0.00944732075830101","0.0107598374723938","0.0127802017257324","0.0148191329084726","0.0180647561907407","0.0157083076340809","0.0171676258006521","0.0164839563422231","0.0182349861032002","0.0205203826982989","0.0217877671115906","0.0232579680869297","0.0257116039702108","0.0303956656894681","0.0423547784968502","0.0283015930405411","0.0336360171135683","0.033115603108081","0.032816795666189","0.0334376034775971","0.0375184090161521","0.0238581037675978","0.0386842367436086","0.0395106001741824","0.0279471682942734","0.0226411333869784","0.0247531033917043","0.024673760557976","0.0284523581876876","0.0330099641064964","0.0279370087537584","0.0218546311238558","0.0227092559739971","0.0206479254256584","0.0250080374853025","0.0219709550234164","0.0213365825935602","0.0348368190513622","0.0512779095066662","0.0429625694560682","0.0406638265659293","0.046151628282504","0.0416019411037934","0.0508509082732289","0.0544145678824704","0.0510381435911594","0.0494390313117024","0.0510788452174304"
"abw","1B1","kt","Fugitive emissions from solid fuels","1.1352424156507e-05","1.1236098321173e-05","1.1704180064309e-05","1.2175764026152e-05","1.216224505444e-05","1.2444688529735e-05","1.4529659277773e-05","1.4229905161525e-05","1.4537020757457e-05","1.6328070072293e-05","1.1368961643396e-05","1.1372081943783e-05","1.1278608483369e-05","1.0665429101814e-05","1.2843144280475e-05","1.4656502898538e-05","1.5180409426136e-05","1.3198237885463e-05","1.4560085913204e-05","1.3712556958671e-05","4.2584291392678e-05","4.023052170963e-05","3.5218845234013e-05","3.5675677246722e-05","3.6124469675916e-05","3.5788733970391e-05","3.7292700632791e-05","3.7609620721554e-05","3.9242742953302e-05","3.9693046687365e-05","7.1003564056837e-05","7.236346961846e-05","7.6416561123348e-05","7.743339308248e-05","7.8225444530413e-05","7.9342995388827e-05","7.9711474567806e-05","7.9376433274316e-05","7.9793443584944e-05","7.9548511985336e-05","7.9346432805037e-05","0.00017126573796933","0.00017661658556472","0.00017514396256112","0.00022207797574709","0.00021091304696125","0.00021787994976223","0.00022181173972555","0.00022546002936842","0.00022590000318444","0.00021706273960199","0.00022708101989131","0.00022708101989131"
"abw","2A7","kt","Production of other minerals","8.6530225e-08","8.707667e-08","8.7678785e-08","8.8250135e-08","8.8669125e-08","8.8859575e-08","8.8762885e-08","8.843619e-08","8.805529e-08","8.786777e-08","8.804064e-08","8.8730655e-08","8.986896e-08","9.112886e-08","9.2047415e-08","9.233602e-08","9.177346e-08","9.0588275e-08","8.9477805e-08","8.941188e-08","9.104682e-08","9.4672695e-08","9.9964275e-08","1.0620957e-07","1.123655e-07","1.1767759e-07","1.21880675e-07","1.25179855e-07","1.2785934e-07","1.3039086e-07","1.3310697e-07","1.3608971e-07","1.39167675e-07","1.42126975e-07","1.4465703e-07","1.46545415e-07","1.4771595e-07","1.4828437e-07","1.4846603e-07","1.4857444e-07","1.48839605e-07","1.4933624e-07","1.50005745e-07","1.4983453212831e-07","1.5067825152826e-07","1.5152672191863e-07","1.5206414530235e-07","1.5260347477822e-07","1.531447171066e-07","1.5380675410226e-07","1.5443245461706e-07","1.5506070054111e-07","1.5569150222937e-07"
"abw","4B","kt","Manure management","0.000776895400752","0.00078246252354","0.00077923257564","0.000786392394336","0.000791638851084","0.00079875238098","0.000795103167264","0.000800169975756","0.000787166233608","0.00078602426652","0.000795709259772","0.000823763505984","0.000840306996996","0.000840448778412","0.000857201179932","0.000853754824704","0.00083196760194","0.000881641959696","0.000894459276948","0.000899987526864","0.000883976009856","0.000859842201984","0.000853408262964","0.000881195359488","0.000902462802192","0.000887749625004","0.000876001411536","0.000909752055516","0.000917223434832","0.000918178918488","0.00094656658254","0.000948509674188","0.000981346768104","0.000970750958016","0.001018435734204","0.001018435734204","0.001018435734204","0.001018435734204","0.001018435734204","0.001018435734204","0.001018435734204","0.001018435734204","0.001018435734204","0.001018435734204","0.001018435734204","0.001018435734204","0.001018435734204","0.001018435734204","0.001018435734204","0.001022127045704","0.001025837632982","0.001031254126619","0.001031254126619"
