"iso","sector","units","sector_description","X1970","X1971","X1972","X1973","X1974","X1975","X1976","X1977","X1978","X1979","X1980","X1981","X1982","X1983","X1984","X1985","X1986","X1987","X1988","X1989","X1990","X1991","X1992","X1993","X1994","X1995","X1996","X1997","X1998","X1999","X2000","X2001","X2002","X2003","X2004","X2005","X2006","X2007","X2008","X2009","X2010","X2011","X2012","X2013","X2014","X2015","X2016","X2017","X2018","X2019","X2020","X2021","X2022"
"abw","1A1a","kt","Public electricity and heat production","0.00084912989786923","0.0009731829889855","0.0014449228544336","0.0015321899699787","0.0014815335574386","0.0021128223899087","0.0019538733436184","0.0023513210668063","0.0024348262383155","0.0024869551797295","0.0026424794942921","0.0026676128458189","0.0026195657423307","0.002571695875367","0.0030597720356266","0.0032087983243759","0.0034718420917098","0.0039551419338734","0.0043418536505435","0.0058770354673072","0.00475006815381303","0.00530776024766375","0.00606138506563228","0.00606939223371814","0.00678892390535422","0.00746351482849634","0.00504192670116162","0.00814249357579374","0.00827638082417626","0.00817448648151234","0.00657919011836366","0.00671193631588627","0.00693190069184305","0.00830703712624662","0.00857996775987769","0.00975240205890092","0.0107182547998844","0.0121988584746092","0.012121457501086","0.0128506791470334","0.0125974142832886","0.00775887565204407","0.00986808727144241","0.01085860744506","0.0113049155705738","0.0117098855051712","0.0121529305571763","0.0114005607875255","0.0119610547622194","0.0141126561876054","0.0120378684311767","0.0116439378270446","0.0120601660140456"
"abw","1A2","kt","Manufacturing Industries and Construction","0.0062201767866648","0.00594848076489624","0.00463288199950498","0.00524298770104603","0.0048861253232922","0.00430656308173525","0.00381860307516445","0.00419746801878236","0.00396053459338775","0.00409138305995615","0.00408551237638523","0.00371916937999063","0.00397984103213646","0.00329267914309666","0.00306393598386832","0.00320293320839336","0.0037350412391859","0.00321071219152445","0.00312559034843346","0.00307870141200533","0.00314762278654219","0.00328258522895601","0.00288571819648056","0.00283264157658434","0.0028141879458244","0.00290921684277685","0.00272511700147422","0.00300345861884233","0.00234547068764245","0.00242623010333673","0.00258325652928281","0.00227188295422792","0.00282545168014464","0.00283480893008858","0.00278654906546653","0.00277704382765607","0.00272956597856703","0.00217542398765531","0.0018038647125142","0.00206387015579915","0.00216040545732948","0.0041466662499012","0.00456167581970429","0.0028631922553975","0.0030538142680957","0.0029387060711527","0.003390742825262","0.0044208925538378","0.0042019902125206","0.0040494716306706","0.0037519798163256","0.0038056538083797","0.0038487377159504"
"abw","1A3a","kt","Domestic aviation","3.9829963743702e-05","4.5648896905583e-05","2.694535978664e-05","3.1796170743282e-05","4.4019936689571e-05","4.4772497746346e-05","5.4379065896133e-05","5.6026792676795e-05","6.6859776472219e-05","6.6949465860144e-05","7.2676620325334e-05","8.0390034723597e-05","8.5766386795433e-05","8.3649176952309e-05","7.9475971870548e-05","0.00013095406709691","0.00013639498360523","0.00016737284907141","0.00016771797715201","0.0002955311684868","8.0453127474334e-05","0.00010589051987382","0.00013504437881477","0.00012990928666153","0.00012751589941449","0.0001499928765017","0.00010154637929479","0.00015951596439445","7.2231336845925e-05","7.7966992253678e-05","6.1494933035795e-05","5.682058697348e-05","5.4723711393835e-05","6.4923787561123e-05","7.0339059779228e-05","7.2916395839595e-05","7.3529727698614e-05","8.1022877262533e-05","7.9979095008193e-05","8.4250935517133e-05","9.0872579199118e-05","7.5582681422238e-05","9.8999494625165e-05","0.00010866611410589","0.00010851161594824","0.00011780669628751","0.00013069539401157","0.0001238312797402","0.00013462470326168","0.00015901414918975","9.2126187360844e-05","0.00011785512256973","0.00015852343951281"
"abw","1A3b_noRES","kt","Road transportation no resuspension","2.1243407273771e-05","2.1885263827593e-05","2.5954181073238e-05","2.9953507728072e-05","4.6010999718653e-05","5.9477619805994e-05","6.306171989371e-05","6.0685013313991e-05","8.0619513574808e-05","7.2798170131794e-05","0.00011113802639199","0.00013326350768223","0.00012714690649033","0.00017348779689485","0.00014418607403775","0.00013289401247446","0.00018451129087563","0.00019963198629335","0.0002219590588672","0.00028144428820553","0.00085229501927885","0.0011118838175628","0.001253672197394","0.0013244720455372","0.0013415380042024","0.0018843859477046","0.0015036072407105","0.0029536981889399","0.003589301322833","0.0041172357859483","0.0041307168695821","0.0045446031572743","0.0049580574423302","0.0061454530639293","0.0065044776291191","0.0072966994864058","0.012761960594742","0.013360564207092","0.012846277407089","0.013486354759713","0.012163853935646","0.0070188197441385","0.008309942578355","0.0096686299149842","0.010451897025424","0.010090071693627","0.0111800079038183","0.0111149257835608","0.0101734032482727","0.0114605754212056","0.00971601296392573","0.00936291935784037","0.00971613395808349"
"abw","1A3d","kt","Inland navigation","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.0318009310007e-07","1.3109491190429e-07","2.6626530521864e-06","3.0364858217429e-06","1.5391326612751e-06","3.2207013176587e-06","2.9772075119211e-06","2.8251051432985e-06","1.6044266187991e-06","1.8910336196471e-06","1.4518470743701e-06","1.6637349309959e-06","9.6909558782965e-07","7.921814087219e-07","8.1786178941967e-07","9.0569515527285e-07","9.0641885421256e-07","1.0024981231378e-06","2.0046215547264e-06","2.3112331050166e-06","3.9020778061036e-06","3.7830718465159e-06","3.6671223451298e-06","1.5045691854855e-06","9.8479469101094e-06","1.1102246547164e-05","1.276020327867e-05","1.298813976091e-05","1.3889891679053e-05","1.3255496224616e-05","1.2932366365505e-05","1.3897076068249e-05","1.178149621773e-05","1.1868551608501e-05","1.2274810098768e-05"
"abw","1A3e","kt","Other transportation","0","0","0","0","0","0","0","0","0","0","0","1.5866388702113e-07","1.6927506439709e-07","2.8218703653906e-07","4.0437683818291e-07","4.2247677052374e-07","4.3986587443942e-07","6.8457131974406e-07","4.6384426864885e-07","5.8933483881289e-07","7.6308169417121e-06","8.019649778149e-06","9.5138218144339e-06","9.9064139238919e-06","1.1501860830818e-05","1.2926998863268e-05","8.7153111761449e-06","1.346008698887e-05","1.4568643983006e-05","1.6508687520868e-05","7.8103561605152e-06","9.3488836051992e-06","1.003045631101e-05","1.3413031116243e-05","1.5540543989109e-05","1.6952373719034e-05","2.1112967725493e-05","2.0668433446442e-05","2.0724990229264e-05","2.7974612003455e-05","1.7639458086895e-05","1.5648728836265e-05","2.040794065652e-05","2.1405050564742e-05","2.2816763107981e-05","2.2243562212681e-05","2.2848249008102e-05","1.8059117903364e-05","1.9085041641681e-05","2.1108802290366e-05","1.7982852584315e-05","1.7328930672157e-05","1.7982852584315e-05"
"abw","1A4","kt","Residential and other sectors","0.00133180956435756","0.00130007021045313","0.00132601934096945","0.00138042262373228","0.00137122258560605","0.00131793079225597","0.00128228091501816","0.001292552254916","0.001322957397628","0.00134132312102784","0.0013832124734493","0.00147053126274391","0.00147260165534052","0.00140161351720102","0.00154897498490588","0.00166357763105572","0.00174761256908927","0.00169486050349643","0.00177314974816197","0.0021097807924338","0.00335700036255163","0.00354474456400119","0.00347614613051751","0.00340167309833499","0.00337470087631625","0.0034893082065704","0.00309338298663713","0.0035112363879891","0.0036474728936789","0.00351012945301328","0.003272566084926","0.0033561318999755","0.00346684087869737","0.00379155280076114","0.00392156694954364","0.00391191248491233","0.00387036854141279","0.00373277387819917","0.00385749724012586","0.00546597499184622","0.00542278358896711","0.00823108845450138","0.0094259052637084","0.01014112830772","0.0105598945871618","0.0098581225683606","0.0115596431036367","0.0107729218837491","0.0110120261770474","0.0080954266730762","0.0121088883777858","0.0121577979177277","0.0122159395151698"
"abw","1B1","kt","Fugitive emissions from solid fuels","0.00077196484264247","0.00075787483176312","0.00078300964630225","0.00080786194313517","0.00080027572458212","0.0008120159265652","0.00094006895527193","0.0009128484161118","0.00092455452017428","0.0010294848180581","0.00071056010271225","0.00070450047641734","0.00069250656087885","0.00064899136084535","0.00077444160011266","0.00087572604818763","0.00089868023802727","0.00077407665198238","0.00084594099155713","0.00078915765297151","0.0024273046093827","0.0022931397374489","0.0020074741783387","0.0020335136030632","0.0020590947715272","0.0020399578363123","0.0021256839360691","0.0021437483811286","0.0022368363483382","0.0022625036611798","0.0040472031512397","0.0041247177682522","0.0043557439840308","0.0044137034057013","0.0044588503382335","0.0045225507371631","0.004543554050365","0.004524456696636","0.0045482262843418","0.0045342651831642","0.0045227466698871","0.0098541772792434","0.010160873752464","0.010073210762736","0.012810539561591","0.012178443239652","0.012582129893793","0.012811430353758","0.013025144987222","0.013057104698954","0.012560632621145","0.013138762531717","0.013138762531717"
"abw","4B","kt","Manure management","0.026486437352336","0.026676928295577","0.026594189846893","0.026838773771981","0.027025992496809","0.027267944449301","0.027114839509564","0.027267057390665","0.026822025116629","0.026727735125485","0.027092329800657","0.02811274198763","0.028724777266538","0.028733833831181","0.029367344575965","0.029271402812684","0.028541424553251","0.030131554327535","0.030697019763593","0.030923825713814","0.030331860350436","0.029786530131777","0.029526592235864","0.030397514206722","0.03107917090259","0.030600823713164","0.030165596668121","0.031252141820827","0.031495440733549","0.031530244926484","0.032507583565339","0.032583821177976","0.033793417842093","0.03329626295985","0.035073060226478","0.035073060226478","0.035073060226478","0.035073060226478","0.035073060226478","0.035073060226478","0.035073060226478","0.035073060226478","0.035073060226478","0.035073060226478","0.035073060226478","0.035073060226478","0.035073060226478","0.035073060226478","0.035073060226478","0.035200182229571","0.035327968055133","0.03551450216933","0.03551450216933"
"abw","4D1","kt","Direct soil emissions","0.018415885185237","0.018415885185237","0.018415885185237","0.018415885185237","0.018415885185237","0.018415885185237","0.018415885185237","0.018415885185237","0.018415885185237","0.018415885185237","0.018415885185237","0.018415885185237","0.018415885185237","0.018415885185237","0.018415885185237","0.018415885185237","0.018415885185237","0.018415885185237","0.018415885185237","0.018415885185237","0.018415885185237","0.018415885185237","0.018415885185237","0.018415885185237","0.018415885185237","0.018415885185237","0.018415885185237","0.018415885185237","0.018415885185237","0.018415885185237","0.018415885185237","0.018415885185237","0.018415885185237","0.018415885185237","0.018415885185237","0.018415885185237","0.018415885185237","0.018415885185237","0.018415885185237","0.018415885185237","0.018415885185237","0.018415885185237","0.018415885185237","0.018415885185237","0.018415885185237","0.018415885185237","0.018415885185237","0.018415885185237","0.018415885185237","0.018482633401628","0.018549730172672","0.018647674030665","0.018647674030665"
